Reader,Trial,Reef,Treatment,Read.number.every.5.min,frame.number,IMG.num,Species,Count,Score,Count.zero,Score.zero,"close.on.reef(0-0.275m, 5)","just.outside.of.small.frame.or.on.top(0.276-0.45m, 4)","within.1m.of.cage.far.from.small.cage.at.cage.frame.for.lg.cage(0.46-1m, 3)","between.1and2m.of.cage(1.1-2m, 2)","beyond2m.of.cage(2.1m+, 1)",not.present(0),total.num.images.for.time.lapse,total.time.min,,minimum number of images = 650,6500,108.3333333,1.805555556
GCJ,3,17,High,10,600,15223,PACL,1,3,1,3,,,,,,,,,,,,,
TG,2,4,Medium,2,120,22406,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,4,Medium,3,180,22466,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,11,660,15283,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,17,High,11,660,15283,FSEPU,1,3,1,3,,,,,,,,,,,,,
TG,2,4,Medium,3,180,22466,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,11,660,15283,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,4,Medium,3,180,22466,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,11,660,15283,PACL,,,0,0,,,,,,,,,,,,,
TG,2,4,Medium,3,180,22466,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,4,Medium,4,240,22526,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,1,60,65166,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,1,60,65166,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,4,Medium,4,240,22526,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,1,60,65166,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,4,Medium,4,240,22526,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,1,60,65166,PACL,,,0,0,,,,,,,,,,,,,
TG,2,4,Medium,4,240,22526,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,4,Medium,5,300,22586,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,2,120,65226,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,2,120,65226,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,4,Medium,5,300,22586,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,2,120,65226,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,4,Medium,5,300,22586,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,2,120,65226,PACL,,,0,0,,,,,,,,,,,,,
TG,2,4,Medium,5,300,22586,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,4,Medium,6,360,22646,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,3,180,65286,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,3,180,65286,FSEPU,1,1,1,1,,,,,,,,,,,,,
TG,2,4,Medium,6,360,22646,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,3,180,65286,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,4,Medium,6,360,22646,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,3,180,65286,PACL,,,0,0,,,,,,,,,,,,,
TG,2,4,Medium,6,360,22646,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,5,High,1,60,43493,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,4,240,65346,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,4,240,65346,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,5,High,1,60,43493,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,4,240,65346,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,5,High,1,60,43493,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,4,240,65346,PACL,,,0,0,,,,,,,,,,,,,
TG,2,5,High,1,60,43493,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,5,High,2,120,43553,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,5,300,65406,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,5,300,65406,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,5,High,2,120,43553,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,5,300,65406,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,5,High,2,120,43553,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,5,300,65406,PACL,,,0,0,,,,,,,,,,,,,
TG,2,5,High,2,120,43553,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,5,High,3,180,43613,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,6,360,65466,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,6,360,65466,FSEPU,1,4,1,4,,,,,,,,,,,,,
TG,2,5,High,3,180,43613,HYRU,1,1,1,1,,,,,,,,,,,,,
GCJ,3,18,Medium,6,360,65466,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,5,High,3,180,43613,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,6,360,65466,PACL,,,0,0,,,,,,,,,,,,,
TG,2,5,High,3,180,43613,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,5,High,4,240,43673,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,7,420,65526,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,7,420,65526,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,5,High,4,240,43673,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,7,420,65526,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,5,High,4,240,43673,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,7,420,65526,PACL,,,0,0,,,,,,,,,,,,,
TG,2,5,High,4,240,43673,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,5,High,5,300,43733,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,8,480,65586,FHASE,3,2,3,2,,,,,,,,,,,,,
GCJ,3,18,Medium,8,480,65586,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,5,High,5,300,43733,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,8,480,65586,MHASE,5,2,5,2,,,,,,,,,,,,,
TG,2,5,High,5,300,43733,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,8,480,65586,PACL,1,1,1,1,,,,,,,,,,,,,
TG,2,5,High,5,300,43733,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,5,High,6,360,43793,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,9,540,65646,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,9,540,65646,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,5,High,6,360,43793,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,9,540,65646,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,5,High,6,360,43793,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,9,540,65646,PACL,,,0,0,,,,,,,,,,,,,
TG,2,5,High,6,360,43793,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,6,Low,1,60,21677,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,10,600,65706,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,10,600,65706,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,6,Low,1,60,21677,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,10,600,65706,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,6,Low,1,60,21677,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,10,600,65706,PACL,,,0,0,,,,,,,,,,,,,
TG,2,6,Low,1,60,21677,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,6,Low,2,120,21737,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,11,660,65766,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,11,660,65766,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,6,Low,2,120,21737,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,11,660,65766,MHASE,1,1,1,1,,,,,,,,,,,,,
TG,2,6,Low,2,120,21737,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,18,Medium,11,660,65766,PACL,,,0,0,,,,,,,,,,,,,
TG,2,6,Low,2,120,21737,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,6,Low,3,180,21797,CAPR,0,0,0,0,,,,,,,,,,,,,
