Interval,Reader,Trial,Reef,Treatment,Read.number.every.5.min,frame.number,IMG.num,Species,Count,Score,Count.zero,Score.zero,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,9,540,14863,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,10,600,14923,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,10,600,14923,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,10,600,14923,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,10,600,14923,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,10,600,14923,MHASE,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,10,600,14923,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,10,600,14923,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,10,600,14923,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,11,660,14983,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,11,660,14983,FHASE,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,11,660,14983,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,11,660,14983,HYRU,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,11,660,14983,MHASE,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,11,660,14983,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,11,660,14983,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,11,660,14983,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,12,720,15043,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,12,720,15043,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,12,720,15043,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,12,720,15043,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,12,720,15043,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,12,720,15043,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,12,720,15043,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,12,720,15043,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,13,780,15103,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,13,780,15103,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,13,780,15103,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,13,780,15103,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,13,780,15103,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,13,780,15103,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,13,780,15103,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,13,780,15103,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,14,840,15163,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,14,840,15163,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,14,840,15163,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,14,840,15163,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,14,840,15163,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,14,840,15163,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,14,840,15163,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,14,840,15163,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,15,900,15223,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,15,900,15223,FHASE,1,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,15,900,15223,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,15,900,15223,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,15,900,15223,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,15,900,15223,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,15,900,15223,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,7,High,15,900,15223,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,1,60,29976,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,1,60,29976,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,1,60,29976,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,1,60,29976,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,1,60,29976,MHASE,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,1,60,29976,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,1,60,29976,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,1,60,29976,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,2,120,30037,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,2,120,30037,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,2,120,30037,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,2,120,30037,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,2,120,30037,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,2,120,30037,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,2,120,30037,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,2,120,30037,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,3,180,30097,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,3,180,30097,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,3,180,30097,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,3,180,30097,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,3,180,30097,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,3,180,30097,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,3,180,30097,PACL,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,3,180,30097,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,4,240,30157,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,4,240,30157,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,4,240,30157,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,4,240,30157,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,4,240,30157,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,4,240,30157,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,4,240,30157,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,4,240,30157,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,5,300,30217,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,5,300,30217,FHASE,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,5,300,30217,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,5,300,30217,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,5,300,30217,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,5,300,30217,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,5,300,30217,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,5,300,30217,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,6,360,30277,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,6,360,30277,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,6,360,30277,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,6,360,30277,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,6,360,30277,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,6,360,30277,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,6,360,30277,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,6,360,30277,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,7,420,30337,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,7,420,30337,FHASE,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,7,420,30337,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,7,420,30337,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,7,420,30337,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,7,420,30337,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,7,420,30337,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,7,420,30337,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,8,480,30397,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,8,480,30397,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,8,480,30397,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,8,480,30397,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,8,480,30397,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,8,480,30397,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,8,480,30397,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,8,480,30397,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,9,540,30457,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,9,540,30457,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,9,540,30457,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,9,540,30457,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,9,540,30457,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,9,540,30457,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,9,540,30457,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,9,540,30457,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,10,600,30507,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,10,600,30507,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,10,600,30507,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,10,600,30507,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,10,600,30507,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,10,600,30507,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,10,600,30507,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,10,600,30507,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,11,660,30567,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,11,660,30567,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,11,660,30567,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,11,660,30567,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,11,660,30567,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,11,660,30567,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,11,660,30567,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,11,660,30567,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,12,720,30627,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,12,720,30627,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,12,720,30627,FSEPU,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,12,720,30627,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,12,720,30627,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,12,720,30627,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,12,720,30627,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,12,720,30627,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,13,780,30687,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,13,780,30687,FHASE,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,13,780,30687,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,13,780,30687,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,13,780,30687,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,13,780,30687,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,13,780,30687,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,13,780,30687,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,14,840,30747,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,14,840,30747,FHASE,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,14,840,30747,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,14,840,30747,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,14,840,30747,MHASE,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,14,840,30747,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,14,840,30747,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,10,High,14,840,30747,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,1,60,36269,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,1,60,36329,FHASE,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,1,60,36329,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,1,60,36329,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,1,60,36329,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,1,60,36329,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,1,60,36329,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,1,60,36329,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,2,120,36389,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,2,120,36389,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,2,120,36389,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,2,120,36389,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,2,120,36389,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,2,120,36389,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,2,120,36389,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,2,120,36389,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,3,180,36449,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,3,180,36449,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,3,180,36449,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,3,180,36449,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,3,180,36449,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,3,180,36449,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,3,180,36449,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,3,180,36449,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,4,240,36509,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,4,240,36509,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,4,240,36509,FSEPU,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,4,240,36509,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,4,240,36509,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,4,240,36509,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,4,240,36509,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,4,240,36509,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,5,300,36569,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,5,300,36569,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,5,300,36569,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,5,300,36569,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,5,300,36569,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,5,300,36569,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,5,300,36569,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,5,300,36569,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,6,360,36629,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,6,360,36629,FHASE,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,6,360,36629,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,6,360,36629,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,6,360,36629,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,6,360,36629,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,6,360,36629,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,6,360,36629,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,7,420,36689,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,7,420,36689,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,7,420,36689,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,7,420,36689,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,7,420,36689,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,7,420,36689,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,7,420,36689,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,7,420,36689,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,8,480,36749,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,8,480,36749,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,8,480,36749,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,8,480,36749,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,6,12,Control,8,480,36749,MHASE,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
