Reader,Trial,Reef,Treatment,Read.number.every.5.min,frame.number,IMG.num,Species,count.prop,prop.sublethal,prop.lethal
MB,2,11,High,3,180,12165,FHASE,0,0,0
MB,2,11,High,3,180,12165,FSEPU,0,0,0
MB,2,11,High,3,180,12165,MHASE,0,0,0
MB,2,11,High,3,180,12165,PACL,0,0,0
MB,2,11,High,4,240,12225,FHASE,1,1,0
MB,2,11,High,4,240,12225,FSEPU,0,0,0
MB,2,11,High,4,240,12225,MHASE,0,0,0
MB,2,11,High,4,240,12225,PACL,0,0,0
TG,2,3,High,1,60,11968,FHASE,1,0,0
TG,2,3,High,1,60,11968,FSEPU,1,0,0
TG,2,3,High,1,60,11968,MHASE,0,0,0
TG,2,3,High,1,60,11968,PACL,0,0,0
TG,2,3,High,2,120,12028,FHASE,1,0,0
TG,2,3,High,2,120,12028,FSEPU,1,0,0
TG,2,3,High,2,120,12028,MHASE,1,0,0
TG,2,3,High,2,120,12028,PACL,0,0,0
TG,2,3,High,3,180,12088,FHASE,1,0,0
TG,2,3,High,3,180,12088,FSEPU,0,0,0
TG,2,3,High,3,180,12088,MHASE,0,0,0
TG,2,3,High,3,180,12088,PACL,0,0,0
TG,2,3,High,4,240,12148,FHASE,1,1,0
TG,2,3,High,4,240,12148,FSEPU,0,0,0
TG,2,3,High,4,240,12148,MHASE,0,0,0
TG,2,3,High,4,240,12148,PACL,0,0,0
TG,2,3,High,5,300,12208,FHASE,0,0,0
TG,2,3,High,5,300,12208,FSEPU,1,0,0
TG,2,3,High,5,300,12208,MHASE,1,0,0
TG,2,3,High,5,300,12208,PACL,0,0,0
TG,2,3,High,6,360,12268,FHASE,0,0,0
TG,2,3,High,6,360,12268,FSEPU,1,0,0
TG,2,3,High,6,360,12268,MHASE,0,0,0
TG,2,3,High,6,360,12268,PACL,0,0,0
TG,2,5,High,1,60,43493,FHASE,0,0,0
TG,2,5,High,1,60,43493,FSEPU,0,0,0
TG,2,5,High,1,60,43493,MHASE,0,0,0
TG,2,5,High,1,60,43493,PACL,1,1,0
TG,2,5,High,2,120,43553,FHASE,0,0,0
TG,2,5,High,2,120,43553,FSEPU,1,0,0
TG,2,5,High,2,120,43553,MHASE,0,0,0
TG,2,5,High,2,120,43553,PACL,0,0,0
TG,2,5,High,3,180,43613,FHASE,0,0,0
TG,2,5,High,3,180,43613,FSEPU,1,0,0
TG,2,5,High,3,180,43613,MHASE,0,0,0
TG,2,5,High,3,180,43613,PACL,1,1,0
TG,2,5,High,4,240,43673,FHASE,0,0,0
TG,2,5,High,4,240,43673,FSEPU,1,0,0
TG,2,5,High,4,240,43673,MHASE,0,0,0
TG,2,5,High,4,240,43673,PACL,1,1,0
TG,2,5,High,5,300,43733,FHASE,1,0,0
TG,2,5,High,5,300,43733,FSEPU,0,0,0
TG,2,5,High,5,300,43733,MHASE,1,0,0
TG,2,5,High,5,300,43733,PACL,1,0,0
TG,2,5,High,6,360,43793,FHASE,1,0,0
TG,2,5,High,6,360,43793,FSEPU,1,0,0
TG,2,5,High,6,360,43793,MHASE,0,0,0
TG,2,5,High,6,360,43793,PACL,0,0,0
GJ,5,4,Low,2,60,22919,PACL,1,0,0
GJ,5,4,Low,2,60,22919,PACL,1,0,0
GJ,5,4,Low,2,60,22919,FHASE,1,0,0
GJ,5,4,Low,2,60,22919,FHASE,1,0,0
GJ,5,4,Low,2,60,22919,FSEPU,0,0,0
GJ,5,4,Low,2,60,22919,FSEPU,0,0,0
GJ,5,4,Low,2,60,22919,MHASE,0,0,0
GJ,5,4,Low,2,60,22919,MHASE,0,0,0
GJ,5,4,Low,4,120,22979,PACL,1,0,0
GJ,5,4,Low,4,120,22979,PACL,1,0,0
GJ,5,4,Low,4,120,22979,FHASE,0,0,0
GJ,5,4,Low,4,120,22979,FHASE,0,0,0
GJ,5,4,Low,4,120,22979,FSEPU,0,0,0
GJ,5,4,Low,4,120,22979,FSEPU,0,0,0
GJ,5,4,Low,4,120,22979,MHASE,0,0,0
GJ,5,4,Low,4,120,22979,MHASE,0,0,0
GJ,5,4,Low,6,180,23039,FHASE,1,0,0
GJ,5,4,Low,6,180,23039,PACL,1,0,0
GJ,5,4,Low,6,180,23039,FSEPU,0,0,0
GJ,5,4,Low,6,180,23039,MHASE,0,0,0
GJ,5,4,Low,8,240,23099,FHASE,0,0,0
GJ,5,4,Low,8,240,23099,FSEPU,0,0,0
GJ,5,4,Low,8,240,23099,MHASE,0,0,0
GJ,5,4,Low,8,240,23099,PACL,0,0,0
GJ,5,4,Low,10,300,23159,FHASE,0,0,0
GJ,5,4,Low,10,300,23159,FSEPU,0,0,0
GJ,5,4,Low,10,300,23159,MHASE,0,0,0
GJ,5,4,Low,10,300,23159,PACL,0,0,0
GJ,5,4,Low,12,360,23219,FHASE,0,0,0
GJ,5,4,Low,12,360,23219,FSEPU,0,0,0
GJ,5,4,Low,12,360,23219,MHASE,0,0,0
GJ,5,4,Low,12,360,23219,PACL,0,0,0
GJ,5,4,Low,14,420,23279,FHASE,0,0,0
GJ,5,4,Low,14,420,23279,FSEPU,0,0,0
GJ,5,4,Low,14,420,23279,MHASE,0,0,0
GJ,5,4,Low,14,420,23279,PACL,0,0,0
GJ,5,4,Low,16,480,23339,MHASE,1,0,0
GJ,5,4,Low,16,480,23339,FHASE,0,0,0
GJ,5,4,Low,16,480,23339,FSEPU,0,0,0
GJ,5,4,Low,16,480,23339,PACL,0,0,0
GJ,5,4,Low,18,540,23399,FHASE,0,0,0
GJ,5,4,Low,18,540,23399,FSEPU,0,0,0
GJ,5,4,Low,18,540,23399,MHASE,0,0,0
GJ,5,4,Low,18,540,23399,PACL,0,0,0
GJ,5,4,Low,20,600,23459,FHASE,0,0,0
GJ,5,4,Low,20,600,23459,FSEPU,0,0,0
GJ,5,4,Low,20,600,23459,MHASE,0,0,0
GJ,5,4,Low,20,600,23459,PACL,0,0,0
GJ,5,4,Low,22,660,23519,FSEPU,1,0,0
GJ,5,4,Low,22,660,23519,FHASE,0,0,0
GJ,5,4,Low,22,660,23519,MHASE,0,0,0
GJ,5,4,Low,22,660,23519,PACL,0,0,0
GJ,5,4,Low,24,720,23579,FHASE,0,0,0
GJ,5,4,Low,24,720,23579,FSEPU,0,0,0
GJ,5,4,Low,24,720,23579,MHASE,0,0,0
GJ,5,4,Low,24,720,23579,PACL,0,0,0
GJ,5,4,Low,26,780,23639,FHASE,0,0,0
GJ,5,4,Low,26,780,23639,FSEPU,0,0,0
GJ,5,4,Low,26,780,23639,MHASE,0,0,0
GJ,5,4,Low,26,780,23639,PACL,0,0,0
GJ,5,4,Low,28,840,23699,FHASE,0,0,0
GJ,5,4,Low,28,840,23699,FSEPU,0,0,0
GJ,5,4,Low,28,840,23699,MHASE,0,0,0
GJ,5,4,Low,28,840,23699,PACL,0,0,0
GJ,5,4,Low,30,900,23759,PACL,1,0,0
GJ,5,4,Low,30,900,23759,FHASE,0,0,0
GJ,5,4,Low,30,900,23759,FSEPU,0,0,0
GJ,5,4,Low,30,900,23759,MHASE,0,0,0
GJ,5,4,Low,32,960,23819,FHASE,0,0,0
GJ,5,4,Low,32,960,23819,FSEPU,0,0,0
GJ,5,4,Low,32,960,23819,MHASE,0,0,0
GJ,5,4,Low,32,960,23819,PACL,0,0,0
GJ,5,4,Low,34,1020,23879,FHASE,0,0,0
GJ,5,4,Low,34,1020,23879,FSEPU,0,0,0
GJ,5,4,Low,34,1020,23879,MHASE,0,0,0
GJ,5,4,Low,34,1020,23879,PACL,0,0,0
GJ,5,4,Low,36,1080,23939,PACL,1,0,0
GJ,5,4,Low,36,1080,23939,FHASE,0,0,0
GJ,5,4,Low,36,1080,23939,FSEPU,0,0,0
GJ,5,4,Low,36,1080,23939,MHASE,0,0,0
GJ,5,4,Low,38,1140,23999,FHASE,0,0,0
GJ,5,4,Low,38,1140,23999,FSEPU,0,0,0
GJ,5,4,Low,38,1140,23999,MHASE,0,0,0
GJ,5,4,Low,38,1140,23999,PACL,0,0,0
GJ,5,8,Low,2,60,13129,MHASE,1,0,0
GJ,5,8,Low,2,60,13129,FHASE,0,0,0
GJ,5,8,Low,2,60,13129,FSEPU,0,0,0
GJ,5,8,Low,2,60,13129,PACL,0,0,0
GJ,5,8,Low,4,120,13189,FHASE,0,0,0
GJ,5,8,Low,4,120,13189,FSEPU,0,0,0
GJ,5,8,Low,4,120,13189,MHASE,0,0,0
GJ,5,8,Low,4,120,13189,PACL,0,0,0
GJ,5,8,Low,6,180,13249,FHASE,0,0,0
GJ,5,8,Low,6,180,13249,FSEPU,0,0,0
GJ,5,8,Low,6,180,13249,MHASE,0,0,0
GJ,5,8,Low,6,180,13249,PACL,0,0,0
GJ,5,8,Low,8,240,13309,FHASE,0,0,0
GJ,5,8,Low,8,240,13309,FSEPU,0,0,0
GJ,5,8,Low,8,240,13309,MHASE,0,0,0
GJ,5,8,Low,8,240,13309,PACL,0,0,0
GJ,5,8,Low,10,300,13369,MHASE,1,0,0
GJ,5,8,Low,10,300,13369,FHASE,0,0,0
GJ,5,8,Low,10,300,13369,FSEPU,0,0,0
GJ,5,8,Low,10,300,13369,PACL,0,0,0
GJ,5,8,Low,12,360,13429,FHASE,0,0,0
GJ,5,8,Low,12,360,13429,FSEPU,0,0,0
GJ,5,8,Low,12,360,13429,MHASE,0,0,0
GJ,5,8,Low,12,360,13429,PACL,0,0,0
GJ,5,8,Low,14,420,13489,FHASE,0,0,0
GJ,5,8,Low,14,420,13489,FSEPU,0,0,0
GJ,5,8,Low,14,420,13489,MHASE,0,0,0
GJ,5,8,Low,14,420,13489,PACL,0,0,0
GJ,5,8,Low,16,480,13549,FHASE,0,0,0
GJ,5,8,Low,16,480,13549,FSEPU,0,0,0
GJ,5,8,Low,16,480,13549,MHASE,0,0,0
GJ,5,8,Low,16,480,13549,PACL,0,0,0
GJ,5,8,Low,18,540,13609,FHASE,1,0,0
GJ,5,8,Low,18,540,13609,FSEPU,0,0,0
GJ,5,8,Low,18,540,13609,MHASE,0,0,0
GJ,5,8,Low,18,540,13609,PACL,0,0,0
GJ,5,8,Low,20,600,13669,FHASE,0,0,0
GJ,5,8,Low,20,600,13669,FSEPU,0,0,0
GJ,5,8,Low,20,600,13669,MHASE,0,0,0
GJ,5,8,Low,20,600,13669,PACL,0,0,0
GJ,5,8,Low,22,660,13819,FHASE,0,0,0
GJ,5,8,Low,22,660,13819,FSEPU,0,0,0
GJ,5,8,Low,22,660,13819,MHASE,0,0,0
GJ,5,8,Low,22,660,13819,PACL,0,0,0
GJ,5,8,Low,24,720,13879,FHASE,0,0,0
GJ,5,8,Low,24,720,13879,FSEPU,0,0,0
GJ,5,8,Low,24,720,13879,MHASE,0,0,0
GJ,5,8,Low,24,720,13879,PACL,0,0,0
GJ,5,8,Low,26,780,13969,FHASE,0,0,0
GJ,5,8,Low,26,780,13969,FSEPU,0,0,0
GJ,5,8,Low,26,780,13969,MHASE,0,0,0
GJ,5,8,Low,26,780,13969,PACL,0,0,0
GJ,5,8,Low,28,840,14029,FHASE,0,0,0
GJ,5,8,Low,28,840,14029,FSEPU,0,0,0
GJ,5,8,Low,28,840,14029,MHASE,0,0,0
GJ,5,8,Low,28,840,14029,PACL,0,0,0
GJ,5,8,Low,30,900,14089,FHASE,0,0,0
GJ,5,8,Low,30,900,14089,FSEPU,0,0,0
GJ,5,8,Low,30,900,14089,MHASE,0,0,0
GJ,5,8,Low,30,900,14089,PACL,0,0,0
GJ,5,8,Low,32,960,14149,FHASE,0,0,0
GJ,5,8,Low,32,960,14149,FSEPU,0,0,0
GJ,5,8,Low,32,960,14149,MHASE,0,0,0
GJ,5,8,Low,32,960,14149,PACL,0,0,0
GJ,5,8,Low,34,1020,14209,FHASE,0,0,0
GJ,5,8,Low,34,1020,14209,FSEPU,0,0,0
GJ,5,8,Low,34,1020,14209,MHASE,0,0,0
GJ,5,8,Low,34,1020,14209,PACL,0,0,0
GJ,5,8,Low,36,1080,14269,FHASE,0,0,0
GJ,5,8,Low,36,1080,14269,FSEPU,0,0,0
GJ,5,8,Low,36,1080,14269,MHASE,0,0,0
GJ,5,8,Low,36,1080,14269,PACL,0,0,0
GJ,5,8,Low,38,1140,14329,FHASE,0,0,0
GJ,5,8,Low,38,1140,14329,FSEPU,0,0,0
GJ,5,8,Low,38,1140,14329,MHASE,0,0,0
GJ,5,8,Low,38,1140,14329,PACL,0,0,0
GJ,5,11,Low,2,60,19621,FHASE,0,0,0
GJ,5,11,Low,2,60,19621,FSEPU,0,0,0
GJ,5,11,Low,2,60,19621,MHASE,0,0,0
GJ,5,11,Low,2,60,19621,PACL,0,0,0
GJ,5,11,Low,4,120,19681,MHASE,1,0,0
GJ,5,11,Low,4,120,19681,PACL,1,0,0
GJ,5,11,Low,4,120,19681,FSEPU,1,0,0
GJ,5,11,Low,4,120,19681,FHASE,0,0,0
GJ,5,11,Low,6,180,19741,FHASE,0,0,0
GJ,5,11,Low,6,180,19741,FSEPU,0,0,0
GJ,5,11,Low,6,180,19741,MHASE,0,0,0
GJ,5,11,Low,6,180,19741,PACL,0,0,0
GJ,5,11,Low,8,240,19801,FHASE,0,0,0
GJ,5,11,Low,8,240,19801,FSEPU,0,0,0
GJ,5,11,Low,8,240,19801,MHASE,0,0,0
GJ,5,11,Low,8,240,19801,PACL,0,0,0
GJ,5,11,Low,10,300,19861,FSEPU,1,0,0
GJ,5,11,Low,10,300,19861,PACL,1,0,0
GJ,5,11,Low,10,300,19861,MHASE,1,0,0
GJ,5,11,Low,10,300,19861,FHASE,0,0,0
GJ,5,11,Low,12,360,19921,MHASE,1,0,0
GJ,5,11,Low,12,360,19921,FHASE,0,0,0
GJ,5,11,Low,12,360,19921,FSEPU,0,0,0
GJ,5,11,Low,12,360,19921,PACL,0,0,0
GJ,5,11,Low,14,420,19981,FHASE,0,0,0
GJ,5,11,Low,14,420,19981,FSEPU,0,0,0
GJ,5,11,Low,14,420,19981,MHASE,0,0,0
GJ,5,11,Low,14,420,19981,PACL,0,0,0
GJ,5,11,Low,16,480,20041,PACL,1,0,0
GJ,5,11,Low,16,480,20041,FHASE,0,0,0
GJ,5,11,Low,16,480,20041,FSEPU,0,0,0
GJ,5,11,Low,16,480,20041,MHASE,0,0,0
GJ,5,11,Low,18,540,20101,MHASE,1,0,0
GJ,5,11,Low,18,540,20101,FHASE,0,0,0
GJ,5,11,Low,18,540,20101,FSEPU,0,0,0
GJ,5,11,Low,18,540,20101,PACL,0,0,0
GJ,5,11,Low,20,600,20161,FHASE,0,0,0
GJ,5,11,Low,20,600,20161,FSEPU,0,0,0
GJ,5,11,Low,20,600,20161,MHASE,0,0,0
GJ,5,11,Low,20,600,20161,PACL,0,0,0
GJ,5,11,Low,22,660,20221,PACL,1,0,0
GJ,5,11,Low,22,660,20221,FHASE,0,0,0
GJ,5,11,Low,22,660,20221,FSEPU,0,0,0
GJ,5,11,Low,22,660,20221,MHASE,0,0,0
GJ,5,11,Low,24,720,20281,MHASE,1,0,0
GJ,5,11,Low,24,720,20281,FHASE,0,0,0
GJ,5,11,Low,24,720,20281,FSEPU,0,0,0
GJ,5,11,Low,24,720,20281,PACL,0,0,0
GJ,5,11,Low,26,780,20341,FHASE,1,0,0
GJ,5,11,Low,26,780,20341,FSEPU,0,0,0
GJ,5,11,Low,26,780,20341,MHASE,0,0,0
GJ,5,11,Low,26,780,20341,PACL,0,0,0
GJ,5,11,Low,28,840,20401,FSEPU,1,0,0
GJ,5,11,Low,28,840,20401,FHASE,0,0,0
GJ,5,11,Low,28,840,20401,MHASE,0,0,0
GJ,5,11,Low,28,840,20401,PACL,0,0,0
GJ,5,11,Low,30,900,20471,FSEPU,1,0,0
GJ,5,11,Low,30,900,20471,PACL,1,0,0
GJ,5,11,Low,30,900,20471,FHASE,0,0,0
GJ,5,11,Low,30,900,20471,MHASE,0,0,0
GJ,5,11,Low,32,960,20531,FHASE,0,0,0
GJ,5,11,Low,32,960,20531,FSEPU,0,0,0
GJ,5,11,Low,32,960,20531,MHASE,0,0,0
GJ,5,11,Low,32,960,20531,PACL,0,0,0
GJ,5,11,Low,34,1020,20591,FHASE,0,0,0
GJ,5,11,Low,34,1020,20591,FSEPU,0,0,0
GJ,5,11,Low,34,1020,20591,MHASE,0,0,0
GJ,5,11,Low,34,1020,20591,PACL,0,0,0
GJ,5,11,Low,36,1080,20651,FHASE,0,0,0
GJ,5,11,Low,36,1080,20651,FSEPU,0,0,0
GJ,5,11,Low,36,1080,20651,MHASE,0,0,0
GJ,5,11,Low,36,1080,20651,PACL,0,0,0
GJ,5,13,Low,2,60,19052,FHASE,0,0,0
GJ,5,13,Low,2,60,19052,FSEPU,0,0,0
GJ,5,13,Low,2,60,19052,MHASE,0,0,0
GJ,5,13,Low,2,60,19052,PACL,0,0,0
GJ,5,13,Low,4,120,19112,FHASE,0,0,0
GJ,5,13,Low,4,120,19112,FSEPU,0,0,0
GJ,5,13,Low,4,120,19112,MHASE,0,0,0
GJ,5,13,Low,4,120,19112,PACL,0,0,0
GJ,5,13,Low,6,180,19172,FHASE,0,0,0
GJ,5,13,Low,6,180,19172,FSEPU,0,0,0
GJ,5,13,Low,6,180,19172,MHASE,0,0,0
GJ,5,13,Low,6,180,19172,PACL,0,0,0
GJ,5,13,Low,8,240,19232,FSEPU,1,0,0
GJ,5,13,Low,8,240,19232,FHASE,0,0,0
GJ,5,13,Low,8,240,19232,MHASE,0,0,0
GJ,5,13,Low,8,240,19232,PACL,0,0,0
GJ,5,13,Low,10,300,19292,FHASE,0,0,0
GJ,5,13,Low,10,300,19292,FSEPU,0,0,0
GJ,5,13,Low,10,300,19292,MHASE,0,0,0
GJ,5,13,Low,10,300,19292,PACL,0,0,0
GJ,5,13,Low,12,360,19352,FHASE,0,0,0
GJ,5,13,Low,12,360,19352,FSEPU,0,0,0
GJ,5,13,Low,12,360,19352,MHASE,0,0,0
GJ,5,13,Low,12,360,19352,PACL,0,0,0
GJ,5,13,Low,14,420,19412,FHASE,0,0,0
GJ,5,13,Low,14,420,19412,FSEPU,0,0,0
GJ,5,13,Low,14,420,19412,MHASE,0,0,0
GJ,5,13,Low,14,420,19412,PACL,0,0,0
GJ,5,13,Low,16,480,19472,MHASE,1,0,0
GJ,5,13,Low,16,480,19472,FHASE,0,0,0
GJ,5,13,Low,16,480,19472,FSEPU,0,0,0
GJ,5,13,Low,16,480,19472,PACL,0,0,0
GJ,5,13,Low,18,540,19532,FHASE,0,0,0
GJ,5,13,Low,18,540,19532,FSEPU,0,0,0
GJ,5,13,Low,18,540,19532,MHASE,0,0,0
GJ,5,13,Low,18,540,19532,PACL,0,0,0
GJ,5,13,Low,20,600,19592,PACL,1,0,0
GJ,5,13,Low,20,600,19592,FHASE,0,0,0
GJ,5,13,Low,20,600,19592,FSEPU,0,0,0
GJ,5,13,Low,20,600,19592,MHASE,0,0,0
GJ,5,13,Low,22,660,19652,PACL,1,0,0
GJ,5,13,Low,22,660,19652,FHASE,0,0,0
GJ,5,13,Low,22,660,19652,FSEPU,0,0,0
GJ,5,13,Low,22,660,19652,MHASE,0,0,0
GJ,5,13,Low,24,720,19712,FHASE,0,0,0
GJ,5,13,Low,24,720,19712,FSEPU,0,0,0
GJ,5,13,Low,24,720,19712,MHASE,0,0,0
GJ,5,13,Low,24,720,19712,PACL,0,0,0
GJ,5,13,Low,26,780,19772,FHASE,0,0,0
GJ,5,13,Low,26,780,19772,FSEPU,0,0,0
GJ,5,13,Low,26,780,19772,MHASE,0,0,0
GJ,5,13,Low,26,780,19772,PACL,0,0,0
GJ,5,13,Low,28,840,19832,MHASE,1,0,0
GJ,5,13,Low,28,840,19832,FHASE,0,0,0
GJ,5,13,Low,28,840,19832,FSEPU,0,0,0
GJ,5,13,Low,28,840,19832,PACL,0,0,0
GJ,5,13,Low,30,900,19892,FHASE,0,0,0
GJ,5,13,Low,30,900,19892,FSEPU,0,0,0
GJ,5,13,Low,30,900,19892,MHASE,0,0,0
GJ,5,13,Low,30,900,19892,PACL,0,0,0
GJ,5,13,Low,32,960,19952,FHASE,0,0,0
GJ,5,13,Low,32,960,19952,FSEPU,0,0,0
GJ,5,13,Low,32,960,19952,MHASE,0,0,0
GJ,5,13,Low,32,960,19952,PACL,0,0,0
MB,5,17,Low,2,60,17604,FHASE,0,0,0
MB,5,17,Low,2,60,17604,FSEPU,0,0,0
MB,5,17,Low,2,60,17604,MHASE,0,0,0
MB,5,17,Low,2,60,17604,PACL,0,0,0
MB,5,17,Low,4,120,17664,FHASE,0,0,0
MB,5,17,Low,4,120,17664,FSEPU,0,0,0
MB,5,17,Low,4,120,17664,MHASE,0,0,0
MB,5,17,Low,4,120,17664,PACL,0,0,0
MB,5,17,Low,6,180,17724,FHASE,0,0,0
MB,5,17,Low,6,180,17724,FSEPU,0,0,0
MB,5,17,Low,6,180,17724,MHASE,0,0,0
MB,5,17,Low,6,180,17724,PACL,0,0,0
MB,5,17,Low,8,240,17784,FHASE,0,0,0
MB,5,17,Low,8,240,17784,FSEPU,0,0,0
MB,5,17,Low,8,240,17784,MHASE,0,0,0
MB,5,17,Low,8,240,17784,PACL,0,0,0
MB,5,17,Low,8,480,18025,FHASE,0,0,0
MB,5,17,Low,8,480,18025,FSEPU,0,0,0
MB,5,17,Low,8,480,18025,MHASE,0,0,0
MB,5,17,Low,8,480,18025,PACL,0,0,0
MB,5,17,Low,9,540,18085,FHASE,0,0,0
MB,5,17,Low,9,540,18085,FSEPU,0,0,0
MB,5,17,Low,9,540,18085,MHASE,0,0,0
MB,5,17,Low,9,540,18085,PACL,0,0,0
MB,5,17,Low,10,300,17844,FHASE,0,0,0
MB,5,17,Low,10,300,17844,FSEPU,0,0,0
MB,5,17,Low,10,300,17844,MHASE,0,0,0
MB,5,17,Low,10,300,17844,PACL,0,0,0
MB,5,17,Low,10,600,18145,FHASE,0,0,0
MB,5,17,Low,10,600,18145,FSEPU,0,0,0
MB,5,17,Low,10,600,18145,MHASE,0,0,0
MB,5,17,Low,10,600,18145,PACL,0,0,0
MB,5,17,Low,11,660,18205,FHASE,0,0,0
MB,5,17,Low,11,660,18205,FSEPU,0,0,0
MB,5,17,Low,11,660,18205,MHASE,0,0,0
MB,5,17,Low,11,660,18205,PACL,0,0,0
MB,5,17,Low,12,360,17904,FHASE,0,0,0
MB,5,17,Low,12,360,17904,FSEPU,0,0,0
MB,5,17,Low,12,360,17904,MHASE,0,0,0
MB,5,17,Low,12,360,17904,PACL,0,0,0
MB,5,17,Low,12,720,18265,FHASE,0,0,0
MB,5,17,Low,12,720,18265,FSEPU,0,0,0
MB,5,17,Low,12,720,18265,MHASE,0,0,0
MB,5,17,Low,12,720,18265,PACL,0,0,0
MB,5,17,Low,13,780,18325,FHASE,0,0,0
MB,5,17,Low,13,780,18325,FSEPU,0,0,0
MB,5,17,Low,13,780,18325,MHASE,0,0,0
MB,5,17,Low,13,780,18325,PACL,0,0,0
MB,5,17,Low,14,420,17964,FHASE,0,0,0
MB,5,17,Low,14,420,17964,FSEPU,0,0,0
MB,5,17,Low,14,420,17964,MHASE,0,0,0
MB,5,17,Low,14,420,17964,PACL,0,0,0
TG,4,15,Low,2,60,15983,PACL,1,0,0
TG,4,15,Low,2,60,15983,FSEPU,1,0,0
TG,4,15,Low,2,60,15983,FHASE,0,0,0
TG,4,15,Low,2,60,15983,MHASE,0,0,0
TG,4,15,Low,4,120,16043,PACL,1,0,0
TG,4,15,Low,4,120,16043,FHASE,0,0,0
TG,4,15,Low,4,120,16043,FSEPU,0,0,0
TG,4,15,Low,4,120,16043,MHASE,0,0,0
TG,4,15,Low,6,180,16103,PACL,1,0,0
TG,4,15,Low,6,180,16103,FHASE,0,0,0
TG,4,15,Low,6,180,16103,FSEPU,0,0,0
TG,4,15,Low,6,180,16103,MHASE,0,0,0
TG,4,15,Low,8,240,16163,FHASE,0,0,0
TG,4,15,Low,8,240,16163,FSEPU,0,0,0
TG,4,15,Low,8,240,16163,MHASE,0,0,0
TG,4,15,Low,8,240,16163,PACL,0,0,0
TG,4,15,Low,10,300,16223,PACL,1,0,0
TG,4,15,Low,10,300,16223,FHASE,0,0,0
TG,4,15,Low,10,300,16223,FSEPU,0,0,0
TG,4,15,Low,10,300,16223,MHASE,0,0,0
TG,4,15,Low,12,360,16283,FHASE,1,0,0
TG,4,15,Low,12,360,16283,MHASE,1,0,0
TG,4,15,Low,12,360,16283,FSEPU,0,0,0
TG,4,15,Low,12,360,16283,PACL,0,0,0
TG,4,15,Low,14,420,16343,PACL,1,0,0
TG,4,15,Low,14,420,16343,FHASE,1,0,0
TG,4,15,Low,14,420,16343,FSEPU,0,0,0
TG,4,15,Low,14,420,16343,MHASE,0,0,0
TG,4,15,Low,16,480,16403,PACL,1,0,0
TG,4,15,Low,16,480,16403,FHASE,0,0,0
TG,4,15,Low,16,480,16403,FSEPU,0,0,0
TG,4,15,Low,16,480,16403,MHASE,0,0,0
TG,4,15,Low,18,540,16463,FHASE,0,0,0
TG,4,15,Low,18,540,16463,FSEPU,0,0,0
TG,4,15,Low,18,540,16463,MHASE,0,0,0
TG,4,15,Low,18,540,16463,PACL,0,0,0
TG,4,15,Low,20,600,16523,PACL,1,0,0
TG,4,15,Low,20,600,16523,MHASE,1,0,0
TG,4,15,Low,20,600,16523,FHASE,0,0,0
TG,4,15,Low,20,600,16523,FSEPU,0,0,0
TG,4,15,Low,22,660,16583,MHASE,1,0,0
TG,4,15,Low,22,660,16583,FHASE,0,0,0
TG,4,15,Low,22,660,16583,FSEPU,0,0,0
TG,4,15,Low,22,660,16583,PACL,0,0,0
TG,4,15,Low,24,720,16643,FHASE,0,0,0
TG,4,15,Low,24,720,16643,FSEPU,0,0,0
TG,4,15,Low,24,720,16643,MHASE,0,0,0
TG,4,15,Low,24,720,16643,PACL,0,0,0
TG,4,15,Low,26,780,16703,FHASE,0,0,0
TG,4,15,Low,26,780,16703,FSEPU,0,0,0
TG,4,15,Low,26,780,16703,MHASE,0,0,0
TG,4,15,Low,26,780,16703,PACL,0,0,0
TG,4,15,Low,28,840,16763,FHASE,0,0,0
TG,4,15,Low,28,840,16763,FSEPU,0,0,0
TG,4,15,Low,28,840,16763,MHASE,0,0,0
TG,4,15,Low,28,840,16763,PACL,0,0,0
TG,4,15,Low,30,900,16823,FHASE,0,0,0
TG,4,15,Low,30,900,16823,FSEPU,0,0,0
TG,4,15,Low,30,900,16823,MHASE,0,0,0
TG,4,15,Low,30,900,16823,PACL,0,0,0
TG,4,15,Low,32,960,16883,FHASE,0,0,0
TG,4,15,Low,32,960,16883,FSEPU,0,0,0
TG,4,15,Low,32,960,16883,MHASE,0,0,0
TG,4,15,Low,32,960,16883,PACL,0,0,0
TG,4,15,Low,34,1020,16943,FHASE,0,0,0
TG,4,15,Low,34,1020,16943,FSEPU,0,0,0
TG,4,15,Low,34,1020,16943,MHASE,0,0,0
TG,4,15,Low,34,1020,16943,PACL,0,0,0
TG,4,15,Low,36,1080,17003,FHASE,0,0,0
TG,4,15,Low,36,1080,17003,FSEPU,0,0,0
TG,4,15,Low,36,1080,17003,MHASE,0,0,0
TG,4,15,Low,36,1080,17003,PACL,0,0,0
GJ,1,1,Low,1,60,22521,FHASE,0,0,0
GJ,1,1,Low,1,60,22521,FSEPU,0,0,0
GJ,1,1,Low,1,60,22521,MHASE,0,0,0
GJ,1,1,Low,1,60,22521,PACL,0,0,0
GJ,1,1,Low,2,120,22581,FHASE,0,0,0
GJ,1,1,Low,2,120,22581,FSEPU,0,0,0
GJ,1,1,Low,2,120,22581,MHASE,0,0,0
GJ,1,1,Low,2,120,22581,PACL,0,0,0
GJ,1,3,Low,1,60,20793,FHASE,0,0,0
GJ,1,3,Low,1,60,20793,FSEPU,0,0,0
GJ,1,3,Low,1,60,20793,MHASE,0,0,0
